BoxID,SongID,recorded_on,released_on,old_or_new,created_with,language,genre,purpose,status,smasterpiece,article_title,song_title,video_song,artist,original_song,wma_url,song_url,MP3_name,critics_review,diary_text,poster_url,TrackNumber,RadioID,RadioName,soffset,snxtoffset,sduration,stars,real_url,karaoke_url,version_of_song,hide_if_not_on_radio
,1407,August 2017,,NEW,4,Spanish,Merengue,,0,True,T&#250; te lo Pierdes - Olga Ta&#241;on (con Latincita),T&#250; te lo Pierdes,,Olga Ta&#241;on,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,8,319,Nolens Haghe - Aug 2017,2135,2399,264,0,,,Live,0
,1414,August 2017,,NEW,4,Spanish,Salsa,,0,True,L&#225;grimas Negras - Miguel Matamoros (con Latincita),L&#225;grimas Negras,,Miguel Matamoros,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,15,319,Nolens Haghe - Aug 2017,3393,3664,271,0,,,Live,0
,1416,August 2017,,NEW,4,,,,0,True,Ella elle l&lt;QUOTE&gt;a - Kate Ryan (con Latincita),Ella elle l&lt;QUOTE&gt;a,,Kate Ryan,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,17,319,Nolens Haghe - Aug 2017,3752,4230,478,0,,,Live,0
,1419,August 2017,,NEW,4,Spanish,Merengue,,0,True,Nadie se Muere - La Makina (con Latincita),Nadie se Muere,,La Makina,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,20,319,Nolens Haghe - Aug 2017,4490,4750,260,0,,,Live,0
,1421,August 2017,,NEW,4,Spanish,,,0,True,LLORAR&#193;S - Oscar D&lt;QUOTE&gt;L&#233;on (con Latincita),Llorar&#225;s,,Oscar D&lt;QUOTE&gt;L&#233;on,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,22,319,Nolens Haghe - Aug 2017,4788,5194,406,0,,,Live,0
,1401,August 2017,,NEW,4,Spanish,,,0,False,Porque yo en el amor soy un Idiota - Gilberto Santa Rosa (con Oonagh),Porque yo en el amor soy un Idiota,,Gilberto Santa Rosa,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,2,319,Nolens Haghe - Aug 2017,331,624,293,0,,,Live,0
,1402,August 2017,,NEW,4,Spanish,,,0,False,Mi Tierra - Gloria Estefan (con Alex),Mi Tierra,,Gloria Estefan,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,3,319,Nolens Haghe - Aug 2017,624,925,301,0,,,Live,0
,1404,August 2017,,NEW,4,,,,0,False,Oh Oh Den Haag (con Lex &amp; Oonagh &amp; Girls),Oh Oh Den Haag,,Harry Jekkers,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,5,319,Nolens Haghe - Aug 2017,1073,1487,414,0,,,Live,0
,1405,August 2017,,NEW,4,Spanish,,,0,False,Mas Que Tu Amigo - El Buki (con Oonagh),Mas Que Tu Amigo,,El Buki,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,6,319,Nolens Haghe - Aug 2017,1487,1773,286,0,,,Live,0
,1406,August 2017,,NEW,4,Spanish,,,0,False,Como Fue - Beny More (con Oonagh),Como Fue,,Beny More,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,7,319,Nolens Haghe - Aug 2017,1773,2135,362,0,,,Live,0
,1409,August 2017,,NEW,4,Spanish,,,0,False,La Noche - Joe Arroyo (con Alex),La Noche,,Joe Arroyo,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,10,319,Nolens Haghe - Aug 2017,2448,2761,313,0,,,Live,0
,1411,August 2017,,NEW,4,Spanish,,,0,False,Lo Que M&#225;s - Shakira (con Oonagh),Lo Que M&#225;s,,Shakira,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,12,319,Nolens Haghe - Aug 2017,2763,3082,319,0,,,Live,0
,1413,August 2017,,NEW,4,Spanish,Guajira,,0,False,Yerberito Moderno - Celia Cruz (con Oonagh),Yerberito Moderno,,Celia Cruz,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,14,319,Nolens Haghe - Aug 2017,3144,3393,249,0,,,Live,0
,1417,August 2017,,NEW,4,Spanish,,,0,False,No me dejes de querer - Gloria Estefan (con Alexandra),No me dejes de querer,,Gloria Estefan,,,~/best_of_latincita/La%20Parranda%20-%20Nolens%20Haghe%202017.mp3,,,,~/Images/Mobile/Nolens%20Haghe%20Full%20Show-P.JPG,18,319,Nolens Haghe - Aug 2017,4230,4441,211,0,,,Live,0
,1244,July 2017,,NEW,4,Spanish,,,0,True,Lo Que M&#225;s - Shakira (con Latincita),Lo Que M&#225;s,,Milly Quezada,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,2,314,La Parranda Jam Party,262,386,124,0,,,Live,0
,1246,July 2017,,NEW,4,Spanish,,,0,True,Lloraras - Oscar D&lt;QUOTE&gt;L&#233;on (con Latincita),Llorar&#225;s,,Oscar D&lt;QUOTE&gt;L&#233;on,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,4,314,La Parranda Jam Party,440,667,227,0,,,Live,0
,1250,July 2017,,NEW,4,Spanish,,,0,True,Cachondea - Fruko y Sus Tesos (con Latincita),Cachondea,,Fruko y Sus Tesos,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,8,314,La Parranda Jam Party,1949,2846,897,0,,,Live,0
,1252,July 2017,,NEW,4,,,,0,True,After Party (con Laura en Latincita),After Party,,La Parranda,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,10,314,La Parranda Jam Party,3125,-1,7200,0,,,Live,0
,1243,July 2017,,NEW,4,Spanish,,,0,False,La Noche - Joe Arroyo (con Alex),La Noche,,Joe Arroyo,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,1,314,La Parranda Jam Party,6,262,256,0,,,Live,0
,1245,July 2017,,NEW,4,Spanish,Guajira,,0,False,Yerberito Moderno - Celia Cruz (con Oonagh),Yerberito Moderno,,Celia Cruz,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,3,314,La Parranda Jam Party,386,440,54,0,,,Live,0
,1247,July 2017,,NEW,4,Spanish,Guajira,,0,False,El cuarto de Tula - Buena Vista Social Club,El cuarto de Tula,,Buena Vista Social Club,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,5,314,La Parranda Jam Party,667,826,159,0,,,Live,0
,1248,July 2017,,NEW,4,,,,0,False,Fragile - Sting,Fragile,,Sting,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,6,314,La Parranda Jam Party,826,1161,335,0,,,Live,0
,1251,July 2017,,NEW,4,Spanish,,,0,False,Juliana - Cuco Valoy (con Oonagh),Juliana,,Cuco Valoy,,,~/best_of_latincita/La%20Parranda%20Girls%20-%20Jam%20Party%20-%20July%202017.mp3,,,,~/Images/Mobile/La%20Parranda%20Girls%20Jam%20Party-P.JPG,9,314,La Parranda Jam Party,2846,3125,279,0,,,Live,0
,1269,July 2017,,NEW,4,Spanish,,,0,True,Oxigeno - Willy Chirino (con Latincita),Oxigeno,,Willy Chirino,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,3,316,Garden Concert - July 2017,575,904,329,0,,,Live,0
,1271,July 2017,,NEW,4,Spanish,,,0,True,Lo Que M&#225;s - Shakira (con Latincita),Lo Que M&#225;s,,Milly Quezada,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,5,316,Garden Concert - July 2017,1180,1460,280,0,,,Live,0
,1275,July 2017,,NEW,4,Spanish,,,0,True,Mas Que Tu Amigo - El Buki (con Latincita),Mas Que Tu Amigo,,El Buki,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,9,316,Garden Concert - July 2017,2491,2821,330,0,,,Live,0
,1268,July 2017,,NEW,4,Spanish,,,0,False,Como Fue - Beny More (con Walter),Como Fue,,Beny More,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,2,316,Garden Concert - July 2017,269,575,306,0,,,Live,0
,1270,July 2017,,NEW,4,Spanish,Guajira,,0,False,Yerberito Moderno - Celia Cruz (con Oonagh),Yerberito Moderno,,Celia Cruz,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,4,316,Garden Concert - July 2017,904,1180,276,0,,,Live,0
,1272,July 2017,,NEW,4,Spanish,,,0,False,Porque yo en el amor soy un Idiota - Gilberto Santa Rosa (Walter &amp; the Girls),Porque yo en el amor soy un Idiota,,Gilberto Santa Rosa,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,6,316,Garden Concert - July 2017,1460,1786,326,0,,,Live,0
,1273,July 2017,,NEW,4,Spanish,,,0,False,No me dejes de querer - Gloria Estefan (con Oonagh),No me dejes de querer,,Gloria Estefan,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,7,316,Garden Concert - July 2017,1786,2000,214,0,,,Live,0
,1274,July 2017,,NEW,4,Dutch,,,0,False,Oh Oh Den Haag (con Lex &amp; Oonagh &amp; Walter),Oh Oh Den Haag,,Harry Jekkers,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,8,316,Garden Concert - July 2017,2000,2491,491,0,,,Live,0
,1276,July 2017,,NEW,4,Spanish,,,0,False,A Gozar Con Mi Combo - Isreal &quot;Cachao&quot; L&#243;pez (con Todos),A Gozar Con Mi Combo,,Isreal &quot;Cachao&quot; L&#243;pez,,,~/best_of_latincita/La%20Parranda%20Garden%20Concert%20-%20July%202017.mp3,,,,~/Images/Mobile/Garden%20Party%20July%202017-P.jpg,10,316,Garden Concert - July 2017,2821,-1,7200,0,,,Live,0
,1229,July 2017,,NEW,4,Spanish,,,0,True,Que te pedi - La Pupe,Qu&#233; Te Ped&#237;,,La Pupe,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,1,313,Latincita - Mercado 2 Julio 2017 Show,1,293,292,0,,,Live,0
,1230,July 2017,,NEW,4,Spanish,,,0,True,El Humo del Cigarrillo - Pastor Lopez,El Humo del Cigarrillo,,Pastor L&#243;pez,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,2,313,Latincita - Mercado 2 Julio 2017 Show,293,496,203,0,,,Live,0
,1231,July 2017,,NEW,4,Spanish,,,0,True,Oye Traicionera - Pastor Lopez,Oye Traicionera,,Pastor L&#243;pez,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,3,313,Latincita - Mercado 2 Julio 2017 Show,496,729,233,0,,,Live,0
,1232,July 2017,,NEW,4,Spanish,,,0,True,Asi Fu&#233; - Elvis Mart&#237;nez,Asi Fu&#233;,,Elvis Mart&#237;nez,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,4,313,Latincita - Mercado 2 Julio 2017 Show,729,1042,313,0,,,Live,0
,1233,July 2017,,NEW,4,Spanish,,,0,True,Mi Tierra - Gloria Estafan,Mi Tierra,,Gloria Estefan,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,5,313,Latincita - Mercado 2 Julio 2017 Show,1042,1324,282,0,,,Live,0
,1234,July 2017,,NEW,4,Spanish,,,0,True,Que Bello - La Sonora Dinamita,Que Bello,,La Sonora Dinamita,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,6,313,Latincita - Mercado 2 Julio 2017 Show,1324,1572,248,0,,,Live,0
,1235,July 2017,,NEW,4,Spanish,Merengue,,0,True,Nadie se Muere - La Makina,Nadie se Muere,,La Makina,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,7,313,Latincita - Mercado 2 Julio 2017 Show,1572,1792,220,0,,,Live,0
,1236,July 2017,,NEW,4,Spanish,,,0,True,Los Melodicos Mix - Los Melodicos,Los Melodicos Mix,,Los Mel&#243;dicos,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,8,313,Latincita - Mercado 2 Julio 2017 Show,1792,2116,324,0,,,Live,0
,1237,July 2017,,NEW,4,Spanish,,,0,True,El Africano - Wilfrido Vargas,El Africano,,Wilfrido Vargas,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,9,313,Latincita - Mercado 2 Julio 2017 Show,2116,2377,261,0,,,Live,0
,1238,July 2017,,NEW,4,Spanish,,,0,True,Traca Traca (Micaela) - Los Melodicos,Traca Traca (Micaela),,Los Mel&#243;dicos,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,10,313,Latincita - Mercado 2 Julio 2017 Show,2377,2637,260,0,,,Live,0
,1239,July 2017,,NEW,4,Spanish,,,0,True,El preso - Joe Arroyo,El preso,,Joe Arroyo,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,11,313,Latincita - Mercado 2 Julio 2017 Show,2637,2944,307,0,,,Live,0
,1240,July 2017,,NEW,4,Spanish,,,0,True,El dia de mi suerte - Hector Lavoe,El d&#237;a de mi Suerte,,H&#233;ctor Lavoe,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,12,313,Latincita - Mercado 2 Julio 2017 Show,2944,3280,336,0,,,Live,0
,1241,July 2017,,NEW,4,Spanish,,,0,True,Nada Sin Ti - Jerry Rivera,Nada Sin Ti,,Jerry Rivera,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,13,313,Latincita - Mercado 2 Julio 2017 Show,3280,3545,265,0,,,Live,0
,1242,July 2017,,NEW,4,Spanish,,,0,True,DicenQue Soy - La India,Dicen Que Soy,,La India,,,~/best_of_latincita/Mercado%202%20Julio%202017%20-%20Final%20Live.mp3,,,,~/Images/Mobile/Mercado%20-%202JUL17-P.jpg,14,313,Latincita - Mercado 2 Julio 2017 Show,3545,-1,7200,0,,,Live,0
,1322,July 2017,,NEW,4,Spanish,,,0,True,Dicen que Soy - La India (con Latincita),Dicen Que Soy,,La India,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,2,318,Latincita with SalBaMe in Gouda - Show,44,313,269,0,,,Live,0
,1327,July 2017,,NEW,4,Spanish,Guajira,,0,True,Quimbara - Celia Cruz (con Latincita),Quimbara,,Celia Cruz,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,7,318,Latincita with SalBaMe in Gouda - Show,1497,1861,364,0,,,Live,0
,1335,July 2017,,NEW,4,Spanish,,,0,True,Despacito - Luis Fonsi (con Kerven &amp; Latincita),Despacito,,Luis Fonsi,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,15,318,Latincita with SalBaMe in Gouda - Show,3648,-1,7200,0,,,Live,0
,1323,July 2017,,NEW,4,Spanish,,,0,False,Mi Tierra - Gloria Estefan (con Conchita),Mi Tierra,,Gloria Estefan,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,3,318,Latincita with SalBaMe in Gouda - Show,313,521,208,0,,,Live,0
,1324,July 2017,,NEW,4,Spanish,Guajira,,0,False,El cuarto de Tula - Buena Vista Social Club (con Walter &amp; Trompet),El cuarto de Tula,,Buena Vista Social Club,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,4,318,Latincita with SalBaMe in Gouda - Show,521,887,366,0,,,Live,0
,1325,July 2017,,NEW,4,Spanish,,,0,False,El d&#237;a de mi Suerte - H&#233;ctor Lavoe (con Walter),El d&#237;a de mi Suerte,,H&#233;ctor Lavoe,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,5,318,Latincita with SalBaMe in Gouda - Show,887,1181,294,0,,,Live,0
,1326,July 2017,,NEW,4,Spanish,,,0,False,Bilongo - Ismael Rivera (con Walter),Bilongo,,Ismael Rivera,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,6,318,Latincita with SalBaMe in Gouda - Show,1181,1497,316,0,,,Live,0
,1329,July 2017,,NEW,4,Spanish,,,0,False,Oiga Mire Vea - Orquesta Guayac&#225;n (con orchestra),Oiga&lt;COMMA&gt; Mire y Vea (v&#233;ngase a Cali),,Orquesta Guayac&#225;n,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,9,318,Latincita with SalBaMe in Gouda - Show,1910,2114,204,0,,,Live,0
,1330,July 2017,,NEW,4,Spanish,,,0,False,C&#250;cala - Celia Cruz (con Conchita),C&#250;cala,,Celia Cruz,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,10,318,Latincita with SalBaMe in Gouda - Show,2114,2329,215,0,,,Live,0
,1331,July 2017,,NEW,4,,,,0,False,Stand by Me - Ben E. King (con Kerven),Stand by Me,,Ben E. King,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,11,318,Latincita with SalBaMe in Gouda - Show,2329,2526,197,0,,,Live,0
,1332,July 2017,,NEW,4,Spanish,Guajira,,0,False,El cuarto de Tula - Buena Vista Social Club (con Walter &amp; Trompet),El cuarto de Tula,,Buena Vista Social Club,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,12,318,Latincita with SalBaMe in Gouda - Show,2526,2857,331,0,,,Live,0
,1333,July 2017,,NEW,4,Spanish,,,0,False,No le Pegue a la Negra - Oscar D&lt;QUOTE&gt;L&#233;on (con Walter),No le Pegue a la Negra,,Oscar D&lt;QUOTE&gt;L&#233;on,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,13,318,Latincita with SalBaMe in Gouda - Show,2857,3199,342,0,,,Live,0
,1334,July 2017,,NEW,4,Spanish,,,0,False,Sopita en Botella - Celia Cruz (con Conchita),Sopita en Botella,,Celia Cruz,,,~/best_of_latincita/Salbeme%20Gouda%20-%20July%202017%20-%20Live%20Full%20Fixed.mp3,,,,~/Images/Mobile/Salbame%20Gouda-P.JPG,14,318,Latincita with SalBaMe in Gouda - Show,3199,3648,449,0,,,Live,0
,1305,June 2017,,NEW,4,Spanish,,,0,True,Besame Mucho - Consuelo Vel&#225;zquez,Besame Mucho,,Consuelo Vel&#225;zquez,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,1,317,Latincita - Schevening June 2017 - Show,1,181,180,0,,,Live,0
,1306,June 2017,,NEW,4,Spanish,,,0,True,Que te pedi - La Pupe,Qu&#233; Te Ped&#237;,,La Pupe,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,2,317,Latincita - Schevening June 2017 - Show,181,440,259,0,,,Live,0
,1307,June 2017,,NEW,4,Spanish,,,0,True,Me nace del corizon - Roc&#237;o D&#250;rcal,Me Nace del Coraz&#243;n,,Roc&#237;o D&#250;rcal,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,3,317,Latincita - Schevening June 2017 - Show,440,609,169,0,,,Live,0
,1308,June 2017,,NEW,4,Spanish,,,0,True,Las Margaritas - Beatriz Adriana,Las Margaritas,,Beatriz Adriana,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,4,317,Latincita - Schevening June 2017 - Show,609,706,97,0,,,Live,0
,1310,June 2017,,NEW,4,Spanish,,,0,True,Asi Fu&#233; - Elvis Mart&#237;nez,Asi Fu&#233;,,Elvis Mart&#237;nez,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,7,317,Latincita - Schevening June 2017 - Show,1175,1468,293,0,,,Live,0
,1311,June 2017,,NEW,4,Spanish,,,0,True,Bachata Rosa - Juan Luis Guerra,Bachata Rosa,,Juan Luis Guerra,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,8,317,Latincita - Schevening June 2017 - Show,1468,1720,252,0,,,Live,0
,1312,June 2017,,NEW,4,Spanish,,,0,True,Fiebre - Chicas del Can,Fiebre,,Las Chicas del Can,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,9,317,Latincita - Schevening June 2017 - Show,1720,1992,272,0,,,Live,0
,1313,June 2017,,NEW,4,Spanish,,,0,True,Juana la Cubana - Chicas del Can,Juana la Cubana,,Las Chicas del Can,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,5,317,Latincita - Schevening June 2017 - Show,706,1037,331,0,,,Live,0
,1314,June 2017,,NEW,4,Spanish,,,0,True,Tibur&#243;n -  Rub&#233;n Blades,Tibur&#243;n,,Rub&#233;n Blades,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,10,317,Latincita - Schevening June 2017 - Show,1992,2388,396,0,,,Live,0
,1318,June 2017,,NEW,4,Spanish,,,0,True,Bachata en Fukuoka - Juan Luis Guerra,Bachata en Fukuoka,,Juan Luis Guerra,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,14,317,Latincita - Schevening June 2017 - Show,2604,2794,190,0,,,Live,0
,1319,June 2017,,NEW,4,Spanish,,,0,True,Los Melodicos Mix - Los Melodicos,Los Melodicos Mix,,Los Mel&#243;dicos,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,15,317,Latincita - Schevening June 2017 - Show,2794,3117,323,0,,,Live,0
,1320,June 2017,,NEW,4,Spanish,,,0,True,Traca Traca (Micaela) - Los Melodicos,Traca Traca (Micaela),,Los Mel&#243;dicos,,,~/best_of_latincita/Schevening%20-%20June%202017%20-%20Recovered%20Merged.mp3,,,,~/Images/Mobile/Schevening%20-%20June%202017-P.jpg,16,317,Latincita - Schevening June 2017 - Show,3117,-1,7200,0,,,Live,0
,1254,June 2017,,NEW,4,Spanish,,,0,True,Oxigeno - Willy Chirino (con Latincita),Oxigeno,,Willy Chirino,,,~/best_of_latincita/La%20Parranda12.5%20Jaar%20-%20almost%20full%20show.mp3,,,,~/Images/Mobile/La%20Parranda%2012_5%20jaar%20-%20Ock-P.JPG,2,315,12.5 Jaar Show,394,682,288,0,,,Live,0
